product	reactants	split	reactant_list	reactant_num	product_len	reactants_len
CC(C)(C)OC(=O)N1CCN(c2cccc(Br)n2)CC(O)C1	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.OC1CNCCN(c2cccc(Br)n2)C1	train	['CC(C)(C)OC(=O)OC(=O)OC(C)(C)C', 'OC1CNCCN(c2cccc(Br)n2)C1']	2	40	54
CC(C)N1CCn2c(Cc3cccc(Cl)c3Cl)nc(=O)c(O)c2C1=O	CC(C)N1CCn2c(Cc3cccc(Cl)c3Cl)nc(=O)c(OCc3ccccc3)c2C1=O	train	['CC(C)N1CCn2c(Cc3cccc(Cl)c3Cl)nc(=O)c(OCc3ccccc3)c2C1=O']	1	45	54
COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccccc4)cc3)c2cc1CN	COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccccc4)cc3)c2cc1C#N	train	['COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccccc4)cc3)c2cc1C#N']	1	46	47
Cc1ccc2nc(N3CCS(=O)(=O)c4cc(Oc5ccccc5)ccc4C3)cc(Cl)c2c1	Cc1ccc2nc(N3CCS(=O)(=O)c4cc(O)ccc4C3)cc(Cl)c2c1.Ic1ccccc1	train	['Cc1ccc2nc(N3CCS(=O)(=O)c4cc(O)ccc4C3)cc(Cl)c2c1', 'Ic1ccccc1']	2	55	57
COC(=O)C(Cc1ccc(C(F)(F)P(=O)(OC(C)(C)C)OC(C)(C)C)cc1)(Cc1ccc(C(F)(F)P(=O)(OC(C)(C)C)OC(C)(C)C)cc1)C(=O)O	COC(=O)C(Cc1ccc(C(F)(F)P(=O)(OC(C)(C)C)OC(C)(C)C)cc1)(Cc1ccc(C(F)(F)P(=O)(OC(C)(C)C)OC(C)(C)C)cc1)C(=O)OCc1ccccc1	train	['COC(=O)C(Cc1ccc(C(F)(F)P(=O)(OC(C)(C)C)OC(C)(C)C)cc1)(Cc1ccc(C(F)(F)P(=O)(OC(C)(C)C)OC(C)(C)C)cc1)C(=O)OCc1ccccc1']	1	104	113
CC(C)(C)OC(=O)N1CCN(Cc2cccc(O)c2)CC1	CC(C)(C)OC(=O)N1CCN(Cc2cccc(OCc3ccccc3)c2)CC1	train	['CC(C)(C)OC(=O)N1CCN(Cc2cccc(OCc3ccccc3)c2)CC1']	1	36	45
O=C(O)c1ccc(CNC(=O)C(F)(F)F)cc1	NCc1ccc(C(=O)O)cc1.O=C(OC(=O)C(F)(F)F)C(F)(F)F	train	['NCc1ccc(C(=O)O)cc1', 'O=C(OC(=O)C(F)(F)F)C(F)(F)F']	2	31	46
COc1ccc(Cn2cc(-c3ccnc(NC(C)(C)C)c3)c(-c3cccc(NC(=O)Nc4ccc(C(F)(F)F)cc4)c3)n2)cc1	COc1ccc(Cn2cc(-c3ccnc(NC(C)(C)C)c3)c(-c3cccc(N)c3)n2)cc1.O=C=Nc1ccc(C(F)(F)F)cc1	train	['COc1ccc(Cn2cc(-c3ccnc(NC(C)(C)C)c3)c(-c3cccc(N)c3)n2)cc1', 'O=C=Nc1ccc(C(F)(F)F)cc1']	2	80	80
CC(C)(C)OC(=O)N1CC=C(c2ccc([N+](=O)[O-])cc2)CC1	CC(C)(C)OC(=O)N1CC=C(OS(=O)(=O)C(F)(F)F)CC1.O=[N+]([O-])c1ccc(B(O)O)cc1	train	['CC(C)(C)OC(=O)N1CC=C(OS(=O)(=O)C(F)(F)F)CC1', 'O=[N+]([O-])c1ccc(B(O)O)cc1']	2	47	71
CCCCc1c(C(=O)NN2CCCCC2)nc(-c2ccccc2Cl)n1-c1ccc(Cl)cc1	CCCCc1c(C(=O)Cl)nc(-c2ccccc2Cl)n1-c1ccc(Cl)cc1.NN1CCCCC1	train	['CCCCc1c(C(=O)Cl)nc(-c2ccccc2Cl)n1-c1ccc(Cl)cc1', 'NN1CCCCC1']	2	53	56
CC(C)(C)OC(=O)N1CC[C@H](O)[C@@H]1C(=O)O	CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.O=C(O)[C@@H]1NCC[C@@H]1O	train	['CC(C)(C)OC(=O)OC(=O)OC(C)(C)C', 'O=C(O)[C@@H]1NCC[C@@H]1O']	2	39	54
CC(C)(C)OC(=O)[C@@H]1C[C@H](COS(C)(=O)=O)CN1C(=O)OC(C)(C)C	CC(C)(C)OC(=O)[C@@H]1C[C@H](CO)CN1C(=O)OC(C)(C)C.CS(=O)(=O)Cl	train	['CC(C)(C)OC(=O)[C@@H]1C[C@H](CO)CN1C(=O)OC(C)(C)C', 'CS(=O)(=O)Cl']	2	58	61
O=C(O)c1cc(NC(=O)c2ccccc2Cl)[nH]n1	COC(=O)c1cc(NC(=O)c2ccccc2Cl)[nH]n1	train	['COC(=O)c1cc(NC(=O)c2ccccc2Cl)[nH]n1']	1	34	35
Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccc2F)cc1C(=O)O	COC(=O)c1cc(C(=O)Nc2cc(C(F)(F)F)ccc2F)ccc1C	train	['COC(=O)c1cc(C(=O)Nc2cc(C(F)(F)F)ccc2F)ccc1C']	1	42	43
CN(CCCCCCC1=C(c2ccc(F)c(F)c2)CCCc2cc(O)ccc21)CCCCS(=O)(=O)CCC(F)(F)C(F)(F)F	CNCCCCS(=O)(=O)CCC(F)(F)C(F)(F)F.Oc1ccc2c(c1)CCCC(c1ccc(F)c(F)c1)=C2CCCCCCBr	train	['CNCCCCS(=O)(=O)CCC(F)(F)C(F)(F)F', 'Oc1ccc2c(c1)CCCC(c1ccc(F)c(F)c1)=C2CCCCCCBr']	2	75	76
CCNC(=O)Oc1cnn(C(C)(C)C)c1	CC(C)(C)n1cc(O)cn1.CCNC(=O)F	train	['CC(C)(C)n1cc(O)cn1', 'CCNC(=O)F']	2	26	28
CCOC(=O)COc1cccc(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)c1CC	CCOC(=O)CBr.CCc1c(O)cccc1-c1noc(-c2ccc(OC(C)C)c(C#N)c2)n1	train	['CCOC(=O)CBr', 'CCc1c(O)cccc1-c1noc(-c2ccc(OC(C)C)c(C#N)c2)n1']	2	54	57
C=CC(=O)C[C@H]1C[C@H](c2ccc(OC)cc2)[C@@H](OCc2ccc3c(c2)N(CCCOC)CCO3)CN1S(=O)(=O)c1ccc(C)cc1	C=C[Mg+].COCCCN1CCOc2ccc(CO[C@H]3CN(S(=O)(=O)c4ccc(C)cc4)[C@@H](CC(=O)N(C)OC)C[C@@H]3c3ccc(OC)cc3)cc21	train	['C=C[Mg+]', 'COCCCN1CCOc2ccc(CO[C@H]3CN(S(=O)(=O)c4ccc(C)cc4)[C@@H](CC(=O)N(C)OC)C[C@@H]3c3ccc(OC)cc3)cc21']	2	91	102
CN(C)CCNC(=O)Cc1ccc(OCc2ccc(-c3ccccc3)cc2)cc1	CN(C)CCN.COC(=O)Cc1ccc(OCc2ccc(-c3ccccc3)cc2)cc1	train	['CN(C)CCN', 'COC(=O)Cc1ccc(OCc2ccc(-c3ccccc3)cc2)cc1']	2	45	48
NC(=O)[C@H](CC1CC1)NC(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1	NC(=O)[C@@H](N)CC1CC1.O=C(O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1	train	['NC(=O)[C@@H](N)CC1CC1', 'O=C(O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1']	2	56	59
COc1cc(C)c2c(c1-c1ccc([C@@H](C)CNC(=O)OC(C)(C)C)cc1)c1cc(C)sc1c(=O)n2COCC[Si](C)(C)C	COc1cc(C)c2c(c1Br)c1cc(C)sc1c(=O)n2COCC[Si](C)(C)C.C[C@@H](CNC(=O)OC(C)(C)C)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1	train	['COc1cc(C)c2c(c1Br)c1cc(C)sc1c(=O)n2COCC[Si](C)(C)C', 'C[C@@H](CNC(=O)OC(C)(C)C)c1ccc(B2OC(C)(C)C(C)(C)O2)cc1']	2	84	105
Cc1cc(CO)c2cccc(OCc3ccccc3)c2n1	Cc1cc(C=O)c2cccc(OCc3ccccc3)c2n1	train	['Cc1cc(C=O)c2cccc(OCc3ccccc3)c2n1']	1	31	32
Cc1ccc(C#N)c[n+]1[O-]	Cc1ccc(C#N)cn1.O=C(OO)c1cccc(Cl)c1	train	['Cc1ccc(C#N)cn1', 'O=C(OO)c1cccc(Cl)c1']	2	21	34
N[C@@H]1CCC[C@H](CO)C1	N[C@@H]1CCC[C@H](C(=O)O)C1	train	['N[C@@H]1CCC[C@H](C(=O)O)C1']	1	22	26
CC(C)(C)OC(=O)N1CCN(c2ccccc2OC2CCCN(C(=O)c3ccccc3)C2)CC1	CC(C)(C)OC(=O)N1CCN(c2ccccc2OC2CCCNC2)CC1.O=C(Cl)c1ccccc1	train	['CC(C)(C)OC(=O)N1CCN(c2ccccc2OC2CCCNC2)CC1', 'O=C(Cl)c1ccccc1']	2	56	57
CCOC(=O)N1c2ccc(OC)nc2[C@H](NC(=O)O[C@@H](C)c2ccccc2)C[C@@H]1CC	CCOC(=O)Cl.CC[C@H]1C[C@@H](NC(=O)O[C@@H](C)c2ccccc2)c2nc(OC)ccc2N1	train	['CCOC(=O)Cl', 'CC[C@H]1C[C@@H](NC(=O)O[C@@H](C)c2ccccc2)c2nc(OC)ccc2N1']	2	63	66
Cc1csc(N2C(=O)C(Cc3ccccc3)NC2=S)n1	COC(=O)C(Cc1ccccc1)NC(=S)Nc1nc(C)cs1	train	['COC(=O)C(Cc1ccccc1)NC(=S)Nc1nc(C)cs1']	1	34	36
COc1cc(C2(O)C(=O)N(C(c3ccccc3)c3ccccc3)c3ccccc32)c(O)cn1	COCOc1cnc(OC)cc1C1(O)C(=O)N(C(c2ccccc2)c2ccccc2)c2ccccc21	train	['COCOc1cnc(OC)cc1C1(O)C(=O)N(C(c2ccccc2)c2ccccc2)c2ccccc21']	1	56	57
N#Cc1ccc(CN=[N+]=[N-])s1	N#Cc1ccc(CBr)s1.[N-]=[N+]=[N-]	train	['N#Cc1ccc(CBr)s1', '[N-]=[N+]=[N-]']	2	24	30
CN(C)C1(c2cccs2)CCN(CCN)CC1	CN(C)C1(c2cccs2)CCN(CCNC(=O)OC(C)(C)C)CC1	train	['CN(C)C1(c2cccs2)CCN(CCNC(=O)OC(C)(C)C)CC1']	1	27	41
COC(=O)C1(C)CCNCC1	COC(=O)C1(C)CCN(C(=O)OC(C)(C)C)CC1	train	['COC(=O)C1(C)CCN(C(=O)OC(C)(C)C)CC1']	1	18	34
O=C(O)c1cnc(N2CCOCC2)cc1Oc1ccccc1	CCOC(=O)c1cnc(N2CCOCC2)cc1Oc1ccccc1	train	['CCOC(=O)c1cnc(N2CCOCC2)cc1Oc1ccccc1']	1	33	35
CCOC(=O)CCc1ccc(O)c(C)c1C(F)(F)F	CCOC(=O)CCc1ccc(OC)c(C)c1C(F)(F)F	train	['CCOC(=O)CCc1ccc(OC)c(C)c1C(F)(F)F']	1	32	33
O=C(c1ccc(Cl)cc1)N1CC(O)C(N2CCN(Cc3ccc(Cl)cc3)CC2)C1	O=C(c1ccc(Cl)cc1)N1CC(O)C(N2CCNCC2)C1.O=Cc1ccc(Cl)cc1	train	['O=C(c1ccc(Cl)cc1)N1CC(O)C(N2CCNCC2)C1', 'O=Cc1ccc(Cl)cc1']	2	52	53
COc1cc2ncnc(N3CCN(C(=O)N(c4ccccc4)c4ccccc4)CC3)c2cc1OC	COc1cc2ncnc(N3CCNCC3)c2cc1OC.O=C(Cl)N(c1ccccc1)c1ccccc1	train	['COc1cc2ncnc(N3CCNCC3)c2cc1OC', 'O=C(Cl)N(c1ccccc1)c1ccccc1']	2	54	55
O=C(O)[C@@H]1CC(=O)N1Cc1ccccc1	O=C(OCc1ccccc1)[C@@H]1CC(=O)N1Cc1ccccc1	train	['O=C(OCc1ccccc1)[C@@H]1CC(=O)N1Cc1ccccc1']	1	30	39
CCOC(=O)CNC(=O)[C@@H]1CS[C@H](c2ccccc2O)N1C(=O)CCSC(=O)c1ccccc1	CCOC(=O)CN.O=C(SCCC(=O)N1[C@H](C(=O)O)CS[C@@H]1c1ccccc1O)c1ccccc1	train	['CCOC(=O)CN', 'O=C(SCCC(=O)N1[C@H](C(=O)O)CS[C@@H]1c1ccccc1O)c1ccccc1']	2	63	65
CSc1ccc(CN2CCC(=O)C(C(c3ccccc3)c3ccccc3)C2)cc1	CSc1ccc(CO)cc1.O=C1CCNCC1C(c1ccccc1)c1ccccc1	train	['CSc1ccc(CO)cc1', 'O=C1CCNCC1C(c1ccccc1)c1ccccc1']	2	46	44
CC(C)c1noc(N2CCC(COc3ccc(-c4ccc(S(=O)(=O)NCCO)cc4)cc3)CC2)n1	CC(C)c1noc(N2CCC(COc3ccc(Br)cc3)CC2)n1.O=S(=O)(NCCO)c1ccc(B(O)O)cc1	train	['CC(C)c1noc(N2CCC(COc3ccc(Br)cc3)CC2)n1', 'O=S(=O)(NCCO)c1ccc(B(O)O)cc1']	2	60	67
O=C(C=Cc1cccnc1)Nc1ccc(S(=O)(=O)c2cccc(OC(F)(F)F)c2)cc1	Nc1ccc(S(=O)(=O)c2cccc(OC(F)(F)F)c2)cc1.O=C(Cl)C=Cc1cccnc1	train	['Nc1ccc(S(=O)(=O)c2cccc(OC(F)(F)F)c2)cc1', 'O=C(Cl)C=Cc1cccnc1']	2	55	58
Cc1nc(C(=O)N2CCC[C@@H](Nc3ncc(Br)cn3)C2)c(-c2ccc(C)c(C)c2)s1	Brc1cnc(N[C@@H]2CCCNC2)nc1.Cc1nc(C(=O)O)c(-c2ccc(C)c(C)c2)s1	train	['Brc1cnc(N[C@@H]2CCCNC2)nc1', 'Cc1nc(C(=O)O)c(-c2ccc(C)c(C)c2)s1']	2	60	60
CCOC(=O)CC1CCC(c2ncc(-c3ccc(NC(=O)c4nc(-c5ccccc5)oc4C)cc3)s2)CC1	CCOC(=O)CC1CCC(c2ncc(-c3ccc(NC(=O)c4nc(-c5ccccc5)oc4C(F)(F)F)cc3)s2)CC1	train	['CCOC(=O)CC1CCC(c2ncc(-c3ccc(NC(=O)c4nc(-c5ccccc5)oc4C(F)(F)F)cc3)s2)CC1']	1	64	71
CCC1=C(C(=O)OCc2ccccc2)C(c2ccc(F)cc2F)N(C(=O)Oc2ccc([N+](=O)[O-])cc2)C(OC)=N1	CCC1=C(C(=O)OCc2ccccc2)C(c2ccc(F)cc2F)NC(OC)=N1.O=C(Cl)Oc1ccc([N+](=O)[O-])cc1	train	['CCC1=C(C(=O)OCc2ccccc2)C(c2ccc(F)cc2F)NC(OC)=N1', 'O=C(Cl)Oc1ccc([N+](=O)[O-])cc1']	2	77	78
COc1cc(OC)cc(C(=CC#N)c2ccc(O)c(OC)c2)c1	COc1cc(OC)cc(C(=CC#N)c2ccc(O[Si](C)(C)C(C)(C)C)c(OC)c2)c1	train	['COc1cc(OC)cc(C(=CC#N)c2ccc(O[Si](C)(C)C(C)(C)C)c(OC)c2)c1']	1	39	57
CC(C)(C)OC(=O)Cn1cnc(-c2ccc(N)cc2)c1	CC(C)(C)OC(=O)Cn1cnc(-c2ccc([N+](=O)[O-])cc2)c1	train	['CC(C)(C)OC(=O)Cn1cnc(-c2ccc([N+](=O)[O-])cc2)c1']	1	36	47
COc1cc(N2CCN(C(C)C)CC2)c(F)cc1N	COc1cc(N2CCN(C(C)C)CC2)c(F)cc1[N+](=O)[O-]	train	['COc1cc(N2CCN(C(C)C)CC2)c(F)cc1[N+](=O)[O-]']	1	31	42
O=C(O)NCc1cccc(-c2ccoc2)c1	CC1(C)OB(c2ccoc2)OC1(C)C.O=C(O)NCc1cccc(Br)c1	train	['CC1(C)OB(c2ccoc2)OC1(C)C', 'O=C(O)NCc1cccc(Br)c1']	2	26	45
Cc1ccnc(C(=O)c2cn(-c3cccc(-c4cccnc4F)c3)cn2)c1	CON(C)C(=O)c1cn(-c2cccc(-c3cccnc3F)c2)cn1.Cc1ccnc(Br)c1	train	['CON(C)C(=O)c1cn(-c2cccc(-c3cccnc3F)c2)cn1', 'Cc1ccnc(Br)c1']	2	46	55
COc1ncc(Cl)nc1NS(=O)(=O)c1cccc(Cl)c1Cl	COc1ncc(Cl)nc1N.O=S(=O)(Cl)c1cccc(Cl)c1Cl	train	['COc1ncc(Cl)nc1N', 'O=S(=O)(Cl)c1cccc(Cl)c1Cl']	2	38	41
COc1ccc(-c2cc(NC(=O)c3ccccc3C)on2)cc1	COc1ccc(-c2cc(N)on2)cc1.Cc1ccccc1C(=O)Cl	train	['COc1ccc(-c2cc(N)on2)cc1', 'Cc1ccccc1C(=O)Cl']	2	37	40
COC(=O)CCCCCCNC(=O)C(=O)c1cn2c3c(cccc13)CCC2	COC(=O)CCCCCCN.O=C(O)C(=O)c1cn2c3c(cccc13)CCC2	train	['COC(=O)CCCCCCN', 'O=C(O)C(=O)c1cn2c3c(cccc13)CCC2']	2	44	46
COc1ccccc1-c1ccc(C=O)s1	COc1ccccc1B(O)O.O=Cc1ccc(Br)s1	train	['COc1ccccc1B(O)O', 'O=Cc1ccc(Br)s1']	2	23	30
CC(C)(C)n1cc(C(=O)c2cncc(NC(=O)Cn3cc(C4CC4)cn3)c2)c2cnc(N)nc21	CC(C)(C)n1cc(C(=O)c2cncc(N)c2)c2cnc(N)nc21.O=C(O)Cn1cc(C2CC2)cn1	train	['CC(C)(C)n1cc(C(=O)c2cncc(N)c2)c2cnc(N)nc21', 'O=C(O)Cn1cc(C2CC2)cn1']	2	62	64
COC(=O)c1cnc(-c2ccc(OC)cc2F)cc1C(F)(F)F	COC(=O)c1cnc(Cl)cc1C(F)(F)F.COc1ccc(B(O)O)c(F)c1	train	['COC(=O)c1cnc(Cl)cc1C(F)(F)F', 'COc1ccc(B(O)O)c(F)c1']	2	39	48
CCCCC(C=O)CC	CC(C)C=O.CCCCC(CC)CO	train	['CC(C)C=O', 'CCCCC(CC)CO']	2	12	20
CC1CN(c2ccc(C(F)(F)F)cn2)C(C)CN1CC(=O)Nc1ccc(Br)nc1	CC1CN(c2ccc(C(F)(F)F)cn2)C(C)CN1.O=C(CBr)Nc1ccc(Br)nc1	train	['CC1CN(c2ccc(C(F)(F)F)cn2)C(C)CN1', 'O=C(CBr)Nc1ccc(Br)nc1']	2	51	54
C#CC(CCCCC)c1ccc2c(c1)N(C(=O)OC(C)(C)C)CCC2(C)C	CCCCCC(C=C(Br)Br)c1ccc2c(c1)N(C(=O)OC(C)(C)C)CCC2(C)C	train	['CCCCCC(C=C(Br)Br)c1ccc2c(c1)N(C(=O)OC(C)(C)C)CCC2(C)C']	1	47	53
CCCCCCCCCCCC(=O)N(C)CCOC(=O)C(C)(C)C	CC(C)(C)C(=O)Cl.CCCCCCCCCCCC(=O)N(C)CCO	train	['CC(C)(C)C(=O)Cl', 'CCCCCCCCCCCC(=O)N(C)CCO']	2	36	39
COc1cc(C=O)cc(C(C)C)c1	CN(C)C=O.COc1cc(Br)cc(C(C)C)c1	train	['CN(C)C=O', 'COc1cc(Br)cc(C(C)C)c1']	2	22	30
CC(C)(C)OC(=O)N1CCC(CCS(=O)(=O)c2ccc(OCC#N)cc2)CC1	CC(C)(C)OC(=O)N1CCC(CCS(=O)(=O)c2ccc(O)cc2)CC1.N#CCBr	train	['CC(C)(C)OC(=O)N1CCC(CCS(=O)(=O)c2ccc(O)cc2)CC1', 'N#CCBr']	2	50	53
C[C@H](c1ccccc1)N(CC(=O)O)S(=O)(=O)c1ccc2c(Cl)cnc(NC(=N)N)c2c1	C[C@H](c1ccccc1)N(CC(=O)OC(C)(C)C)S(=O)(=O)c1ccc2c(Cl)cnc(NC(=N)N)c2c1	train	['C[C@H](c1ccccc1)N(CC(=O)OC(C)(C)C)S(=O)(=O)c1ccc2c(Cl)cnc(NC(=N)N)c2c1']	1	62	70
CC(NCc1cccc(Cl)c1)c1cnc2c(c1)c(O)c(-c1ccccc1)c(=O)n2OCc1ccccc1	CC(=O)c1cnc2c(c1)c(O)c(-c1ccccc1)c(=O)n2OCc1ccccc1.NCc1cccc(Cl)c1	train	['CC(=O)c1cnc2c(c1)c(O)c(-c1ccccc1)c(=O)n2OCc1ccccc1', 'NCc1cccc(Cl)c1']	2	62	65
COc1cc(C(=O)N2CCN(C(=O)CCCC(O)C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc(OC)c1OC	COc1cc(C(=O)N2CCN(C(=O)CCCC=C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc(OC)c1OC.OO	train	['COc1cc(C(=O)N2CCN(C(=O)CCCC=C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc(OC)c1OC', 'OO']	2	70	71
C=CCCC(=O)N1CCc2nnc(N(C)N)cc2C1	C=CCCC(=O)N1CCc2nnc(Cl)cc2C1.CNN	train	['C=CCCC(=O)N1CCc2nnc(Cl)cc2C1', 'CNN']	2	31	32
CN1Cc2cc(Cl)ccc2-n2c(nnc2N2CCC3(CC2)OC(=O)c2ccccc23)C1	CN1Cc2cc(Cl)ccc2-n2c(Br)nnc2C1.O=C1OC2(CCNCC2)c2ccccc21	train	['CN1Cc2cc(Cl)ccc2-n2c(Br)nnc2C1', 'O=C1OC2(CCNCC2)c2ccccc21']	2	54	55
O=c1c(O)c(-c2ccc3c(c2)OCO3)oc2ccc(NS(=O)(=O)c3ccc(Br)cc3)cc12	Nc1ccc2oc(-c3ccc4c(c3)OCO4)c(O)c(=O)c2c1.O=S(=O)(Cl)c1ccc(Br)cc1	train	['Nc1ccc2oc(-c3ccc4c(c3)OCO4)c(O)c(=O)c2c1', 'O=S(=O)(Cl)c1ccc(Br)cc1']	2	61	64
CC(C)n1c(C=CC2CC(CC(=O)OC(C)(C)C)OC(C)(C)O2)c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)NCc1ccc(COC(=O)C(C)(C)C)cc1	CC(C)(C)OC(=O)CC1CC(C=O)OC(C)(C)O1.CC(C)n1c(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)NCc1ccc(COC(=O)C(C)(C)C)cc1	train	['CC(C)(C)OC(=O)CC1CC(C=O)OC(C)(C)O1', 'CC(C)n1c(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)NCc1ccc(COC(=O)C(C)(C)C)cc1']	2	105	139
CCSc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1C(=O)O	CC[S-].O=C(O)c1cc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)ccc1F	train	['CC[S-]', 'O=C(O)c1cc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)ccc1F']	2	50	55
CC(=O)Nc1ccc(Br)cc1CO	CC(=O)Cl.Nc1ccc(Br)cc1CO	train	['CC(=O)Cl', 'Nc1ccc(Br)cc1CO']	2	21	24
O=C1Nc2ccccc2C1c1cc(Br)ccc1O	O=C1Nc2ccccc2C1(O)c1cc(Br)ccc1O	train	['O=C1Nc2ccccc2C1(O)c1cc(Br)ccc1O']	1	28	31
C=CCNc1c(S(C)(=O)=O)ccc(C(=O)O)c1C	C=CCN.Cc1c(C(=O)O)ccc(S(C)(=O)=O)c1F	train	['C=CCN', 'Cc1c(C(=O)O)ccc(S(C)(=O)=O)c1F']	2	34	36
COc1ccccc1N1CCC(=O)CC1	COc1ccccc1N1CCC2(CC1)OCCO2	train	['COc1ccccc1N1CCC2(CC1)OCCO2']	1	22	26
CCOC(=O)CN(Cc1ccccc1Cl)C(=C(C#N)C#N)N1CCC[C@@H](NC(=O)OC(C)(C)C)C1	CCOC(=O)CNC(=C(C#N)C#N)N1CCC[C@@H](NC(=O)OC(C)(C)C)C1.Clc1ccccc1CBr	train	['CCOC(=O)CNC(=C(C#N)C#N)N1CCC[C@@H](NC(=O)OC(C)(C)C)C1', 'Clc1ccccc1CBr']	2	66	67
Cc1cccc(-c2nccnc2N2CCNCC2)c1	Cc1cccc(-c2nccnc2N2CCN(C(=O)OC(C)(C)C)CC2)c1	train	['Cc1cccc(-c2nccnc2N2CCN(C(=O)OC(C)(C)C)CC2)c1']	1	28	44
O=C(CSC12CC3CC(CC(C3)C1)C2)Nn1nc(C(F)(F)F)c2ccccc2c1=O	Nn1nc(C(F)(F)F)c2ccccc2c1=O.O=C(O)CSC12CC3CC(CC(C3)C1)C2	train	['Nn1nc(C(F)(F)F)c2ccccc2c1=O', 'O=C(O)CSC12CC3CC(CC(C3)C1)C2']	2	54	56
C[C@@H](CNC(=O)c1coc(C(C)(C)O)n1)n1ccc(-c2cc(F)c(C#N)c(Cl)c2)n1	CCOC(=O)c1coc(C(C)(C)O)n1.C[C@@H](CN)n1ccc(-c2cc(F)c(C#N)c(Cl)c2)n1	train	['CCOC(=O)c1coc(C(C)(C)O)n1', 'C[C@@H](CN)n1ccc(-c2cc(F)c(C#N)c(Cl)c2)n1']	2	63	67
COc1c(C(=O)NNC(=O)OC(C)(C)C)ccc2c1c(/C=C/c1cccc(F)c1)nn2C(c1ccccc1)(c1ccccc1)c1ccccc1	CC(C)(C)OC(=O)NN.COc1c(C(=O)O)ccc2c1c(/C=C/c1cccc(F)c1)nn2C(c1ccccc1)(c1ccccc1)c1ccccc1	train	['CC(C)(C)OC(=O)NN', 'COc1c(C(=O)O)ccc2c1c(/C=C/c1cccc(F)c1)nn2C(c1ccccc1)(c1ccccc1)c1ccccc1']	2	85	87
O=Cc1ccc(-c2ccc3c(c2)COC3=O)s1	O=C1OCc2cc(-c3ccc(C4OCCO4)s3)ccc21	train	['O=C1OCc2cc(-c3ccc(C4OCCO4)s3)ccc21']	1	30	34
CO[C@@H]1CC[C@@H](N)c2ccccc21	CO[C@@H]1CC[C@@H](NC(C)=O)c2ccccc21	train	['CO[C@@H]1CC[C@@H](NC(C)=O)c2ccccc21']	1	29	35
COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)N[N+](=O)[O-])C(C)C	COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)N(C(=O)OC(C)(C)C)[N+](=O)[O-])C(C)C	train	['COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)N(C(=O)OC(C)(C)C)[N+](=O)[O-])C(C)C']	1	81	97
C[C@H]1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(Br)cc1F	CS(=O)(=O)OCc1cc(F)c(Br)cc1F.C[C@H]1CCC(c2ccccc2)S(=O)(=O)N1	train	['CS(=O)(=O)OCc1cc(F)c(Br)cc1F', 'C[C@H]1CCC(c2ccccc2)S(=O)(=O)N1']	2	48	60
CC(C)(C)[Si](C)(C)O[C@H]1C[C@H](n2cc(I)c3c(N)ncnc32)O[C@]1(C=O)CO	CC(C)(C)[Si](C)(C)O[C@H]1C[C@H](n2cc(I)c3c(N)ncnc32)OC1(CO)CO	train	['CC(C)(C)[Si](C)(C)O[C@H]1C[C@H](n2cc(I)c3c(N)ncnc32)OC1(CO)CO']	1	65	61
COC(=O)c1ccc2c(C(=O)c3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(OCCN4CCCC4)cc3)sc2c1	COC(=O)c1ccc2c(C(=O)c3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(O)cc3)sc2c1.ClCCN1CCCC1	train	['COC(=O)c1ccc2c(C(=O)c3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(O)cc3)sc2c1', 'ClCCN1CCCC1']	2	71	74
