smiles	smiles-out
O=C1C(=O)c2c(cccc2)c2ccccc12	O=C1C(=O)c2c(cccc2)c2ccccc12
c1(c2c3c(c(c4ccccc24)c2cc4c(cccc4)cc2)cccc3)ccc2c(cccc2)c1	c1(c2c3c(c(c4ccccc24)c2cc4c(cccc4)cc2)cccc3)ccc2c(cccc2)c1
S(S(=O)(=O)O)CC=C	S(S(=O)(=O)O)CC=C
O(C)c1c(C)c(OC)c2OCOc2c1	O(C)c1c(C)c(OC)c2OCOc2c1
Cc1c2OCOc2c(OC)cc1OC	Cc1c2OCOc2c(OC)cc1OC
O=S(=O)(C(c1c(cc(nc1)C(=O)NOC)C)c1cc(F)ccc1F)c1ccc(F)cc1	O=S(=O)(C(c1c(cc(nc1)C(=O)NOC)C)c1cc(F)ccc1F)c1ccc(F)cc1
C(c1ncc(S(=O)(=O)C(c2c(cc(nc2)C(=O)NCO)C)c2c(F)c(F)ccc2F)cc1)(F)(F)F	C(c1ncc(S(=O)(=O)C(c2c(cc(nc2)C(=O)NCO)C)c2c(F)c(F)ccc2F)cc1)(F)(F)F
O=C(NCO)c1ncc(c(c1)C)C(S(=O)(=O)c1ccc(OC(F)(F)F)cc1)c1c(F)ccc(F)c1F	O=C(NCO)c1ncc(c(c1)C)C(S(=O)(=O)c1ccc(OC(F)(F)F)cc1)c1c(F)ccc(F)c1F
N(CCO)C(=O)c1ncc(C(S(=O)(=O)c2ccc(OC)c(F)c2)c2c(F)ccc(F)c2)c(c1)C	N(CCO)C(=O)c1ncc(C(S(=O)(=O)c2ccc(OC)c(F)c2)c2c(F)ccc(F)c2)c(c1)C
O(C(C)(C)C)OC(=O)C(C)(C)CCCCCC	O(C(C)(C)C)OC(=O)C(C)(C)CCCCCC
C1OC1CN(CC1CO1)c1ccc(cc1)OCC1CO1	C1OC1CN(CC1CO1)c1ccc(cc1)OCC1CO1
c1(O)c(cc(c(c1C)C)C(c1c(c(c(O)c(c1)C)C)C)c1cc(C(c2c(c(c(O)c(c2)C)C)C)c2cc(c(c(c2C)C)O)C)cc(C(c2c(c(c(O)c(c2)C)C)C)c2cc(c(c(c2C)C)O)C)c1)C	c1(O)c(cc(c(c1C)C)C(c1c(c(c(O)c(c1)C)C)C)c1cc(C(c2c(c(c(O)c(c2)C)C)C)c2cc(c(c(c2C)C)O)C)cc(C(c2c(c(c(O)c(c2)C)C)C)c2cc(c(c(c2C)C)O)C)c1)C
O(CN(COC)c1nc(nc(N(COC)COC)n1)N(COC)COC)C	O(CN(COC)c1nc(nc(N(COC)COC)n1)N(COC)COC)C
O=C(NC)NC	O=C(NC)NC
O=C(OC1CCC2(C3CCC4(C(C3CC=C2C1)CCC4C(CCC(C)C)C)C)C)c1ccc(O)cc1	O=C(OC1CCC2(C3CCC4(C(C3CC=C2C1)CCC4C(CCC(C)C)C)C)C)c1ccc(O)cc1
Fc1c(Oc2ccccc2)ccc(c1)c1nc(no1)c1sc(CN2CC(C(=O)O)C2)cc1C	Fc1c(Oc2ccccc2)ccc(c1)c1nc(no1)c1sc(CN2CC(C(=O)O)C2)cc1C
n1oc(nc1c1c(nc(CN2CC(C(=O)O)C2)cc1)CC)c1cc(Cl)c(cc1)CC(C)C	n1oc(nc1c1c(nc(CN2CC(C(=O)O)C2)cc1)CC)c1cc(Cl)c(cc1)CC(C)C
c1(=O)[nH]c(=O)n(c2c1[nH]c(Cl)n2)CC(C)CCC	c1(=O)[nH]c(=O)n(c2c1[nH]c(Cl)n2)CC(C)CCC
C(=C)Cn1c2c([nH]c(=O)[nH]c2=O)nc1Cl	C(=C)Cn1c2c([nH]c(=O)[nH]c2=O)nc1Cl
[nH]1c2c(n(CCCC=C)c(=O)[nH]c2=O)nc1Cl	[nH]1c2c(n(CCCC=C)c(=O)[nH]c2=O)nc1Cl
[nH]1c2c(n(CCC3CC3)c(=O)[nH]c2=O)nc1Cl	[nH]1c2c(n(CCC3CC3)c(=O)[nH]c2=O)nc1Cl
c1(cc(C(=O)O)c(O)cc1)C	c1(cc(C(=O)O)c(O)cc1)C
c1ccc(c(c1C)N(c1ccc(/C=C/c2ccc(/C=C/c3ccc(N(c4ccccc4)c4c(CC)cccc4C)cc3)cc2)cc1)c1ccccc1)CC	c1ccc(c(c1C)N(c1ccc(/C=C/c2ccc(/C=C/c3ccc(N(c4ccccc4)c4c(CC)cccc4C)cc3)cc2)cc1)c1ccccc1)CC
C(=O)(O/N=C\c1cc2c(=O)c3c(sc2cc1)cccc3)C	C(=O)(O/N=C\c1cc2c(=O)c3c(sc2cc1)cccc3)C
c1ccc2c(CCc3ccccc3N2c2ccc(c3ccc(cc3)N3c4c(CCc5c3cccc5)cccc4)cc2)c1	c1ccc2c(CCc3ccccc3N2c2ccc(c3ccc(cc3)N3c4c(CCc5c3cccc5)cccc4)cc2)c1
c1(c2oc3c(n2)cc(cc3)N)cc(ccc1)N	c1(c2oc3c(n2)cc(cc3)N)cc(ccc1)N
c1c(cc2c3c(ccc(n4c5c(cccc5)c5ccccc45)c3)n(c2c1)c1ccccc1)N(c1ccc2c(c3c(ccc(n4c5c(c6c4cccc6)cccc5)c3)n2c2ccccc2)c1)c1ccccc1	c1c(cc2c3c(ccc(n4c5c(cccc5)c5ccccc45)c3)n(c2c1)c1ccccc1)N(c1ccc2c(c3c(ccc(n4c5c(c6c4cccc6)cccc5)c3)n2c2ccccc2)c1)c1ccccc1
c1cc(c2ccccc2)ccc1OCC	c1cc(c2ccccc2)ccc1OCC
C1(CCC(CC1)C(C)(C1CCC(c2cc(C)c(cc2)O)(c2ccc(O)c(C)c2)CC1)C)(c1ccc(O)c(C)c1)c1cc(C)c(O)cc1	C1(CCC(CC1)C(C)(C1CCC(c2cc(C)c(cc2)O)(c2ccc(O)c(C)c2)CC1)C)(c1ccc(O)c(C)c1)c1cc(C)c(O)cc1
c1c2c(c3ccccc3)cc(nc2c2c(c(c3ccccc3)cc(n2)C)c1)C	c1c2c(c3ccccc3)cc(nc2c2c(c(c3ccccc3)cc(n2)C)c1)C
c1(c2nc3c(ccc(C(c4ccc5c(c4)nc(c4c(cccc4)C(F)(F)F)o5)(C(F)(F)F)C(F)(F)F)c3)o2)ccccc1C(F)(F)F	c1(c2nc3c(ccc(C(c4ccc5c(c4)nc(c4c(cccc4)C(F)(F)F)o5)(C(F)(F)F)C(F)(F)F)c3)o2)ccccc1C(F)(F)F
C1(=O)c2cc(S(=O)(=O)c3cc4C(=O)OC(=O)c4cc3)ccc2C(=O)O1	C1(=O)c2cc(S(=O)(=O)c3cc4C(=O)OC(=O)c4cc3)ccc2C(=O)O1
C(C(=O)C)CC	C(C(=O)C)CC
c1ccccc1N(c1cccc(/C=C/c2cc(cc(C(C)(C)C)c2)C(C)(C)C)c1)c1ccc(cc1)/C=C/c1cc(cc(C(C)(C)C)c1)C(C)(C)C	c1ccccc1N(c1cccc(/C=C/c2cc(cc(C(C)(C)C)c2)C(C)(C)C)c1)c1ccc(cc1)/C=C/c1cc(cc(C(C)(C)C)c1)C(C)(C)C
c1(/C=C/c2ccc(N(c3ccc(/C=C/c4ccc(C(C)(C)C)cc4)cc3)c3ccc(cc3)c3ccccc3)cc2)ccc(N(c2ccc(cc2)/C=C/c2ccc(cc2)C(C)(C)C)c2ccc(cc2)c2ccccc2)cc1	c1(/C=C/c2ccc(N(c3ccc(/C=C/c4ccc(C(C)(C)C)cc4)cc3)c3ccc(cc3)c3ccccc3)cc2)ccc(N(c2ccc(cc2)/C=C/c2ccc(cc2)C(C)(C)C)c2ccc(cc2)c2ccccc2)cc1
C(=C\CC)(/CO)\C	C(=C\CC)(/CO)\C
c1(cc(c(NC(=O)c2ccc(N)cc2)cc1)OC)/N=N/c1cc(ccc1)S(=O)(=O)O	c1(cc(c(NC(=O)c2ccc(N)cc2)cc1)OC)/N=N/c1cc(ccc1)S(=O)(=O)O
O(c1c(O)ccc(/N=N/c2ccc(C(=O)Nc3ccc(/N=N/c4ccc(S(=O)(=O)O)cc4)cc3OC)cc2)c1)C	O(c1c(O)ccc(/N=N/c2ccc(C(=O)Nc3ccc(/N=N/c4ccc(S(=O)(=O)O)cc4)cc3OC)cc2)c1)C
c1ccccc1COC(=O)C1=C(c2ccccc2)C(=O)c2ccccc2C1=O	c1ccccc1COC(=O)C1=C(c2ccccc2)C(=O)c2ccccc2C1=O
C1(=O)C2C3C(C2C(=O)O1)CC(=O)OC3=O	C1(=O)C2C3C(C2C(=O)O1)CC(=O)OC3=O
C(C)(c1ccc(Oc2ccc3C(=O)OC(=O)c3c2)cc1)(c1ccc(Oc2ccc3C(=O)OC(=O)c3c2)cc1)C	C(C)(c1ccc(Oc2ccc3C(=O)OC(=O)c3c2)cc1)(c1ccc(Oc2ccc3C(=O)OC(=O)c3c2)cc1)C
C1(C(O)C(O)CC(CC(O)C(C(O)CS(=O)CC1O)O)O)O	C1(C(O)C(O)CC(CC(O)C(C(O)CS(=O)CC1O)O)O)O
C(=O)(N1Cc2c(sc(n2)Br)C1)OC(C)(C)C	C(=O)(N1Cc2c(sc(n2)Br)C1)OC(C)(C)C
c1(ncc(cc1)Br)NC(=O)C(=O)OC	c1(ncc(cc1)Br)NC(=O)C(=O)OC
C1N(Cc2c(C1)ncs2)C	C1N(Cc2c(C1)ncs2)C
c1cc(/C=C/c2nc(co2)C=C)ccc1	c1cc(/C=C/c2nc(co2)C=C)ccc1
c1c(C(c2ccc(cc2)O)(C)C)ccc(c1)O	c1c(C(c2ccc(cc2)O)(C)C)ccc(c1)O
c1cc(c2ccc(C(=O)O)cc2)ccn1	c1cc(c2ccc(C(=O)O)cc2)ccn1
c1(c(ccc(NC(=O)C(=O)OC)c1)Cl)C	c1(c(ccc(NC(=O)C(=O)OC)c1)Cl)C
c1(Cl)cnc(NC(=O)CCl)cc1	c1(Cl)cnc(NC(=O)CCl)cc1
c1cc(c2ccc3c(c2N(O)O)cn[nH]3)ncc1C(N)(C)C	c1cc(c2ccc3c(c2N(O)O)cn[nH]3)ncc1C(N)(C)C
c1(ccc(cc1)C(N)(C)C)c1ccc2c(c1CO)cn[nH]2	c1(ccc(cc1)C(N)(C)C)c1ccc2c(c1CO)cn[nH]2
c1nccc(c1)c1c(c2ccc(C(N)(C)C)cc2)ccc2c1cn[nH]2	c1nccc(c1)c1c(c2ccc(C(N)(C)C)cc2)ccc2c1cn[nH]2
c1c(N)ccc(c1)c1nc2cc3oc(c4ccc(N)cc4)nc3cc2o1	c1c(N)ccc(c1)c1nc2cc3oc(c4ccc(N)cc4)nc3cc2o1
c1ccc2c3c1cccc3c1c3c2ccc2c3c(cc1)c1c2c(c2ccccc2)c2c(c1c1ccccc1)cccc2	c1ccc2c3c1cccc3c1c3c2ccc2c3c(cc1)c1c2c(c2ccccc2)c2c(c1c1ccccc1)cccc2
c1(C(=O)Cl)ccc(Oc2ccc(C(=O)Cl)cc2)cc1	c1(C(=O)Cl)ccc(Oc2ccc(C(=O)Cl)cc2)cc1
c1cc(Nc2nc(nc(n2)Nc2ccc(cc2)S(=O)(=O)O)Nc2ccc(cc2)S(=O)(=O)O)cc(C#N)c1	c1cc(Nc2nc(nc(n2)Nc2ccc(cc2)S(=O)(=O)O)Nc2ccc(cc2)S(=O)(=O)O)cc(C#N)c1
c12c(cccc2)sc2c(c1=O)cc(cc2)/C=N/OC(=O)C	c12c(cccc2)sc2c(c1=O)cc(cc2)/C=N/OC(=O)C
c12c(c(=O)c3c(ccc(c3)/C=N/OC(=O)C)s1)cccc2	c12c(c(=O)c3c(ccc(c3)/C=N/OC(=O)C)s1)cccc2
C(C(=O)OCCOC(=O)C(=C)C)(Br)(C)C	C(C(=O)OCCOC(=O)C(=C)C)(Br)(C)C
c1cccc2c1s/c(=C/1\C(=O)N(C(=S)S1)CC)/n2CCCCCCCC	c1cccc2c1s/c(=C/1\C(=O)N(C(=S)S1)CC)/n2CCCCCCCC
c1c(N(c2ccc(c3ccc(c4ccc(N(c5ccc(c6ccccc6)cc5)c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)c2ccccc2)ccc(c1)N(c1ccccc1)c1ccccc1	c1c(N(c2ccc(c3ccc(c4ccc(N(c5ccc(c6ccccc6)cc5)c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)c2ccccc2)ccc(c1)N(c1ccccc1)c1ccccc1
c1cc(/C=C(/C#N)\C(=O)OC)ccc1O	c1cc(/C=C(/C#N)\C(=O)OC)ccc1O
c1(C)c(O)ccc(C(C)(c2cc(C)c(O)cc2)C)c1	c1(C)c(O)ccc(C(C)(c2cc(C)c(O)cc2)C)c1
O1C2C1CC(C)C(C(=O)OCC1CC3OC3CC1C)C2	O1C2C1CC(C)C(C(=O)OCC1CC3OC3CC1C)C2
C1C2CC3CC1(Nc1nc(N(CO)CO)nc(N(CO)CO)n1)CC(C3)C2	C1C2CC3CC1(Nc1nc(N(CO)CO)nc(N(CO)CO)n1)CC(C3)C2
c1(ccccc1)C(=Cc1ccc(N(c2ccc(cc2)C)c2ccc(cc2)C)cc1)c1ccccc1	c1(ccccc1)C(=Cc1ccc(N(c2ccc(cc2)C)c2ccc(cc2)C)cc1)c1ccccc1
CC(C)(C)c1ccncc1	CC(C)(C)c1ccncc1
C(=O)(CCc1cc(OC)c(O)cc1)CC(O)CCCCCCC	C(=O)(CCc1cc(OC)c(O)cc1)CC(O)CCCCCCC
c1cc(/C=C/C=C/c2ccccc2)ccc1Nc1cc(ccc1)Cc1cc(Nc2ccc(cc2)/C=C/C=C/c2ccccc2)ccc1	c1cc(/C=C/C=C/c2ccccc2)ccc1Nc1cc(ccc1)Cc1cc(Nc2ccc(cc2)/C=C/C=C/c2ccccc2)ccc1
n1(cc(c2cnc3c(c(=O)c4c(ccc(CNS(=O)(=O)C)c4)cc3)c2)cn1)C	n1(cc(c2cnc3c(c(=O)c4c(ccc(CNS(=O)(=O)C)c4)cc3)c2)cn1)C
C1(=O)N(C(=O)c2c1cccc2)C	C1(=O)N(C(=O)c2c1cccc2)C
c1(O)ccc(cc1)N(c1ccc(c2ccc(N(c3ccc(C)cc3)c3ccc(cc3)C)cc2)cc1)c1ccc(cc1)O	c1(O)ccc(cc1)N(c1ccc(c2ccc(N(c3ccc(C)cc3)c3ccc(cc3)C)cc2)cc1)c1ccc(cc1)O
c1c(N(c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(c4)C)cc3)c3ccc(cc3)N(c3ccccc3)c3cccc(c3)C)cc2)c2cccc(c2)C)cccc1	c1c(N(c2ccc(N(c3ccc(N(c4ccccc4)c4cccc(c4)C)cc3)c3ccc(cc3)N(c3ccccc3)c3cccc(c3)C)cc2)c2cccc(c2)C)cccc1
c1c(ccc(c1)C)S(=O)(=O)C	c1c(ccc(c1)C)S(=O)(=O)C
c1(cc(n2c3ccccc3c3c2cccc3)ccc1)c1cccc(n2c3ccccc3c3c2cccc3)c1	c1(cc(n2c3ccccc3c3c2cccc3)ccc1)c1cccc(n2c3ccccc3c3c2cccc3)c1
C(C(CC)C)C(CC)C	C(C(CC)C)C(CC)C
C12C(C(C(C(C2C)C)C1)C)C	C12C(C(C(C(C2C)C)C1)C)C
C1SC(=C)SCC1	C1SC(=C)SCC1
C(=N)(N)NOCC	C(=N)(N)NOCC
c1(OC(=O)C2CCC3C(C(=O)OC3=O)C2)ccc(OC(=O)C2CCC3C(C(=O)OC3=O)C2)cc1	c1(OC(=O)C2CCC3C(C(=O)OC3=O)C2)ccc(OC(=O)C2CCC3C(C(=O)OC3=O)C2)cc1
C12(C(c3ccc(C=C)cc3)C(=O)O1)CCCC2	C12(C(c3ccc(C=C)cc3)C(=O)O1)CCCC2
c1(/c/2=C/C3=N/C(=N\c4[nH]c(/C=C\5/C(=C(C(=N5)/C=c(/c1C)\[nH]2)CC)C)c(c4C)CC)/C(=C3C)CC)CC	c1(/c/2=C/C3=N/C(=N\c4[nH]c(/C=C\5/C(=C(C(=N5)/C=c(/c1C)\[nH]2)CC)C)c(c4C)CC)/C(=C3C)CC)CC
c1(C(c2ccc(O)cc2)(C)C)ccc(O)cc1	c1(C(c2ccc(O)cc2)(C)C)ccc(O)cc1
c1cccc(c2cc(n3ccc(CN(CC(=O)O)CC(=O)O)n3)nc(c2)n2ccc(CN(CC(=O)O)CC(=O)O)n2)c1	c1cccc(c2cc(n3ccc(CN(CC(=O)O)CC(=O)O)n3)nc(c2)n2ccc(CN(CC(=O)O)CC(=O)O)n2)c1
c1(ccc(cc1)C)N(c1ccc(C)cc1)c1ccc(c2ccc(N(c3ccc(cc3)C)c3ccc(C)cc3)cc2)cc1	c1(ccc(cc1)C)N(c1ccc(C)cc1)c1ccc(c2ccc(N(c3ccc(cc3)C)c3ccc(C)cc3)cc2)cc1
c1cc(ccc1)C(=CC=C(c1ccc(N(CC)CC)cc1)c1ccc(N(CC)CC)cc1)c1ccccc1	c1cc(ccc1)C(=CC=C(c1ccc(N(CC)CC)cc1)c1ccc(N(CC)CC)cc1)c1ccccc1
c12cc3c(c(=O)oc3=O)cc1c(=O)oc2=O	c12cc3c(c(=O)oc3=O)cc1c(=O)oc2=O
C(C1OC2c3c(c(c(OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)cc3C(=O)OC2C(C1O)O)OC)O)O	C(C1OC2c3c(c(c(OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)cc3C(=O)OC2C(C1O)O)OC)O)O
c1c2c(onc2C)c(CCN2CCC(n3c4cc(C(=O)N)ccc4cc3)CC2)c(c1)OC	c1c2c(onc2C)c(CCN2CCC(n3c4cc(C(=O)N)ccc4cc3)CC2)c(c1)OC
c1c(CC(CN)NC(Cc2c[nH]cn2)C(=O)O)cccc1	c1c(CC(CN)NC(Cc2c[nH]cn2)C(=O)O)cccc1
c1(S(=O)(=O)O)ccc(/N=N\c2cc(c(N)cc2)S(=O)(=O)O)cc1	c1(S(=O)(=O)O)ccc(/N=N\c2cc(c(N)cc2)S(=O)(=O)O)cc1
C(O)(c1cc(O)c(O)cc1)CNC	C(O)(c1cc(O)c(O)cc1)CNC
c12c(c(CC(=O)O)c[nH]1)cc(O)cc2	c12c(c(CC(=O)O)c[nH]1)cc(O)cc2
C(C)n1c(=O)n(CC=C)c(=O)n(CC=C)c1=O.C	C(C)n1c(=O)n(CC=C)c(=O)n(CC=C)c1=O.C
C1OCC1(CO)CC	C1OCC1(CO)CC
C1OC1CC	C1OC1CC
C1SSC(C1)CCCCC(=O)Nc1cccc(NCC(C(C(OC2OC(C(O)C(O)C2O)CO)CCO)O)O)c1.O	C1SSC(C1)CCCCC(=O)Nc1cccc(NCC(C(C(OC2OC(C(O)C(O)C2O)CO)CCO)O)O)c1.O
N(N(C(=O)CF)C)(C(=S)SC(C)(C#N)C)CC	N(N(C(=O)CF)C)(C(=S)SC(C)(C#N)C)CC
c1(scc(CC(=O)OCC)n1)C	c1(scc(CC(=O)OCC)n1)C
c1cc(N2CCOCC2)cc2c1cc(C(=O)/C(=C/c1ccc(C(=O)O)cc1)/C)c(=O)o2	c1cc(N2CCOCC2)cc2c1cc(C(=O)/C(=C/c1ccc(C(=O)O)cc1)/C)c(=O)o2
c1(C#N)c(O)cc(cc1)n1cccn1	c1(C#N)c(O)cc(cc1)n1cccn1
C1(C(=O)N(CCC(=O)NN)C(=O)N1CCC(=O)NN)C(C)C	C1(C(=O)N(CCC(=O)NN)C(=O)N1CCC(=O)NN)C(C)C
C1CC(CCC1c1ccc(OC(=O)C=C)cc1)CCC	C1CC(CCC1c1ccc(OC(=O)C=C)cc1)CCC
c12c(c(NC(=O)Nc3cc(Cl)c(Cl)cc3)c3CCCCc3n2)CCC1	c12c(c(NC(=O)Nc3cc(Cl)c(Cl)cc3)c3CCCCc3n2)CCC1
C(OCC(COC(=O)CCC=O)(COCC=C)COCC=C)C=C.O	C(OCC(COC(=O)CCC=O)(COCC=C)COCC=C)C=C.O
c1(C2C(=O)NN=C2)ccccc1	c1(C2C(=O)NN=C2)ccccc1
c12OC(c3ccc(O)cc3)C(c1cc(cc2)/C=C/C(=O)NCCCCNC(=N)N)C(=O)NCCCCNC(=N)N	c12OC(c3ccc(O)cc3)C(c1cc(cc2)/C=C/C(=O)NCCCCNC(=N)N)C(=O)NCCCCNC(=N)N
C1(CCC2(OC2C1)C)(C(=O)OCC=C)C	C1(CCC2(OC2C1)C)(C(=O)OCC=C)C
c1(N)nc2ccc(nc2s1)OCCN(C)C	c1(N)nc2ccc(nc2s1)OCCN(C)C
N(CCSc1cnc(s1)N)(C)C	N(CCSc1cnc(s1)N)(C)C
C1CC(C2CCC(CC2)O)CCC1O	C1CC(C2CCC(CC2)O)CCC1O
C(C(COC(=O)c1ccc(C(=O)OC)cc1)(C)C)C	C(C(COC(=O)c1ccc(C(=O)OC)cc1)(C)C)C
c1ccc2c3Cc4cccc(c4Oc3ccc2c1)C	c1ccc2c3Cc4cccc(c4Oc3ccc2c1)C
c1(C=O)c(cccc1Cl)Cl	c1(C=O)c(cccc1Cl)Cl
C(c1c(cccc1Cl)Cl)(c1cc(CC)c(N)c(CC)c1)c1cc(CC)c(c(c1)CC)N	C(c1c(cccc1Cl)Cl)(c1cc(CC)c(N)c(CC)c1)c1cc(CC)c(c(c1)CC)N
c1(c(cccc1CC)C#C)N	c1(c(cccc1CC)C#C)N
c1(cc(CC)c(c(c1)CC)N)C(c1c(cccc1Cl)Cl)(O)c1cc(c(c(c1)CC)N)CC	c1(cc(CC)c(c(c1)CC)N)C(c1c(cccc1Cl)Cl)(O)c1cc(c(c(c1)CC)N)CC
c1cc2/C(=C\3/C=CC(=N3)/C(=c/3\[nH]/c(=C(\C4=N/C(=C(\c1[nH]2)/c1ccccc1)/C=C4)/c1ccccc1)/cc3)/c1ccccc1)/c1ccccc1	c1cc2/C(=C\3/C=CC(=N3)/C(=c/3\[nH]/c(=C(\C4=N/C(=C(\c1[nH]2)/c1ccccc1)/C=C4)/c1ccccc1)/cc3)/c1ccccc1)/c1ccccc1
C(CC(=O)C)C	C(CC(=O)C)C
c1(OC)cc(/C=C\c2cc(c(cc2)OC)OP(=O)(O)O)cc(c1OC)OC	c1(OC)cc(/C=C\c2cc(c(cc2)OC)OP(=O)(O)O)cc(c1OC)OC
C12CCC(C3(CO3)C)CC1(O2)C	C12CCC(C3(CO3)C)CC1(O2)C
C(C/C=C/CCC1C(CC(C=C)CC(C=C)O)O1)C1C(O1)/C=C\O	C(C/C=C/CCC1C(CC(C=C)CC(C=C)O)O1)C1C(O1)/C=C\O
c1(ccc(S(=O)(=O)Nc2ccccc2)cc1)C	c1(ccc(S(=O)(=O)Nc2ccccc2)cc1)C
C1(COC(=O)O1)F	C1(COC(=O)O1)F
C(=O)(Oc1ccc(c2ccc(N(c3ccc(cc3)c3ccc(cc3)OC(=O)C(=C)C)c3ccc(cc3)c3ccc(OC(=O)C(=C)C)cc3)cc2)cc1)C(=C)C	C(=O)(Oc1ccc(c2ccc(N(c3ccc(cc3)c3ccc(cc3)OC(=O)C(=C)C)c3ccc(cc3)c3ccc(OC(=O)C(=C)C)cc3)cc2)cc1)C(=C)C
C(=C)(C(=O)OCCCCCCCCCCC(C(=O)O)C(=O)O)C	C(=C)(C(=O)OCCCCCCCCCCC(C(=O)O)C(=O)O)C
c1cc(ccc1COC)COC	c1cc(ccc1COC)COC
O=C1N(C(=S)N2C1Cc1c3cc4ccccc4cc3[nH]c1C2C)C	O=C1N(C(=S)N2C1Cc1c3cc4ccccc4cc3[nH]c1C2C)C
c1ccc2c(cc3c(c2)n(c2C(N4C(Cc32)C(=O)N(C4=S)C)C)C)c1	c1ccc2c(cc3c(c2)n(c2C(N4C(Cc32)C(=O)N(C4=S)C)C)C)c1
C(CCCCNc1ncccc1C(=O)Nc1ccc(n2c(C(F)(F)F)cc(n2)c2cccnc2)cc1)O	C(CCCCNc1ncccc1C(=O)Nc1ccc(n2c(C(F)(F)F)cc(n2)c2cccnc2)cc1)O
C(=O)(P(=O)(C(=O)C)C)C	C(=O)(P(=O)(C(=O)C)C)C
c1ccc(cc1)c1c2c(c(c3c1cccc3)c1ccc(cc1)N(c1ccccc1)c1ccc3c(c4ccccc4n3c3ccccc3)c1)cccc2	c1ccc(cc1)c1c2c(c(c3c1cccc3)c1ccc(cc1)N(c1ccccc1)c1ccc3c(c4ccccc4n3c3ccccc3)c1)cccc2
c12ccnc(c2scc1)Cc1ccc(cc1)OC	c12ccnc(c2scc1)Cc1ccc(cc1)OC
c1c2ccoc2c(nc1)Cl	c1c2ccoc2c(nc1)Cl
c1cc(O)c(nc1)Cc1ccc(cc1)CCCC	c1cc(O)c(nc1)Cc1ccc(cc1)CCCC
c1c(ccc(CCCC)c1)C(=O)c1c2c(cccc2)ccn1	c1c(ccc(CCCC)c1)C(=O)c1c2c(cccc2)ccn1
C1CCC(=O)N1C=C	C1CCC(=O)N1C=C
C(=O)(O)Cc1ccc(c(OCCC2(CCN(c3ncc(c4ccoc4)cn3)CC2)N2CCOCC2)c1)Cl	C(=O)(O)Cc1ccc(c(OCCC2(CCN(c3ncc(c4ccoc4)cn3)CC2)N2CCOCC2)c1)Cl
C1CN(CCC1(N1CCOCC1)CCOc1cccc(CC(=O)O)c1)c1sc2c(n1)ccc(C(F)(F)F)c2	C1CN(CCC1(N1CCOCC1)CCOc1cccc(CC(=O)O)c1)c1sc2c(n1)ccc(C(F)(F)F)c2
c1ccc(OCC2CCN(c3nc4ccc(cc4s3)Cl)CC2)c(C(=O)O)c1	c1ccc(OCC2CCN(c3nc4ccc(cc4s3)Cl)CC2)c(C(=O)O)c1
C(C1CCN(CC1)C1Nc2c(S1)cc(cc2)Cl)COc1c(ccc(CC(=O)O)c1)OC	C(C1CCN(CC1)C1Nc2c(S1)cc(cc2)Cl)COc1c(ccc(CC(=O)O)c1)OC
c1(c2scc(c2ccc1SCCC1CCN(CC1)c1nc2c(s1)cc(cc2)Cl)CC(=O)O)C	c1(c2scc(c2ccc1SCCC1CCN(CC1)c1nc2c(s1)cc(cc2)Cl)CC(=O)O)C
c1(c(C(CC(=O)O)C)ccc(SCCC2CCN(CC2)c2nc3c(s2)cc(Cl)cc3)c1)C	c1(c(C(CC(=O)O)C)ccc(SCCC2CCN(CC2)c2nc3c(s2)cc(Cl)cc3)c1)C
C1CC(N2CCCCC2)(CCN1c1sc2c(n1)ccc(C(F)(F)F)c2)CCOc1cc(cc(c1)Cl)CC(=O)O	C1CC(N2CCCCC2)(CCN1c1sc2c(n1)ccc(C(F)(F)F)c2)CCOc1cc(cc(c1)Cl)CC(=O)O
C(=C\1/C(=O)NC(=S)S1)\C	C(=C\1/C(=O)NC(=S)S1)\C
Cc1cc2oc1c(=O)c1c3cc4c(C)cc(o4)ccc4oc(c(=O)c(c3)c(c1)cc1oc(cc2)cc1)cc4	Cc1cc2oc1c(=O)c1c3cc4c(C)cc(o4)ccc4oc(c(=O)c(c3)c(c1)cc1oc(cc2)cc1)cc4
c1(cc(c(c(c1)C)Cc1c(cc(c(c1OC)C(=O)O)O)C)O)O	c1(cc(c(c(c1)C)Cc1c(cc(c(c1OC)C(=O)O)O)C)O)O
c1(c(c(cc(c1)O)OC)Cc1c(cc(cc1O)O)C)C	c1(c(c(cc(c1)O)OC)Cc1c(cc(cc1O)O)C)C
OCCOP(N(CC)C(C)C)OCCC#N	OCCOP(N(CC)C(C)C)OCCC#N
O(c1cc2nc(nc(c2cc1OC)c1ccc(cc1)C(C)C)C)C	O(c1cc2nc(nc(c2cc1OC)c1ccc(cc1)C(C)C)C)C
c1cc(cc(c1Cl)C(=O)c1ccc(cc1)C(C)C)N(O)O	c1cc(cc(c1Cl)C(=O)c1ccc(cc1)C(C)C)N(O)O
